Tc_min,CutoffQ_cfs,Max_Inflow_cfs,Max_Depth_ft,Treated_mgal,Total_mgal,Capture_Efficiency_%,Flow_Balance_Error_%,flowrate_cfs,tc_minutes,intensity_inhr,capture_fraction
20.0,0.16,1.03,0.0,28.6,29.5,96.94915254237289,0.0,0.16,20,0.3205596994753619,0.9694915254237289
20.0,0.18,1.03,0.0,28.8,29.5,97.6271186440678,0.0,0.18,20,0.3606296619097821,0.9762711864406781
20.0,0.2,1.03,0.0,29.0,29.5,98.30508474576273,0.0,0.2,20,0.40069962434420237,0.9830508474576273
20.0,0.22,1.03,0.0,29.1,29.5,98.64406779661016,0.0,0.22,20,0.4407695867786226,0.9864406779661016
20.0,0.24,1.03,0.0,29.2,29.5,98.98305084745762,0.0,0.24,20,0.4808395492130428,0.9898305084745762
20.0,0.26,1.03,0.0,29.2,29.5,98.98305084745762,0.0,0.26,20,0.520909511647463,0.9898305084745762
20.0,0.28,1.03,0.0,29.3,29.5,99.32203389830508,0.0,0.28,20,0.5609794740818833,0.9932203389830508
20.0,0.3,1.03,0.0,29.3,29.5,99.32203389830508,0.0,0.3,20,0.6010494365163035,0.9932203389830508
20.0,0.32,1.03,0.0,29.4,29.5,99.66101694915254,0.0,0.32,20,0.6411193989507238,0.9966101694915254
20.0,0.34,1.03,0.0,29.4,29.5,99.66101694915254,0.0,0.34,20,0.6811893613851441,0.9966101694915254
20.0,0.36,1.03,0.0,29.4,29.5,99.66101694915254,0.0,0.36,20,0.7212593238195641,0.9966101694915254
20.0,0.38,1.03,0.0,29.4,29.5,99.66101694915254,0.0,0.38,20,0.7613292862539844,0.9966101694915254
20.0,0.4,1.03,0.0,29.4,29.5,99.66101694915254,0.0,0.4,20,0.8013992486884047,0.9966101694915254
20.0,0.45,1.03,0.0,29.5,29.5,100.0,0.0,0.45,20,0.9015741547744552,1.0
20.0,0.5,1.03,0.0,29.5,29.5,100.0,0.0,0.5,20,1.0017490608605057,1.0
20.0,0.55,1.03,0.0,29.5,29.5,100.0,0.0,0.55,20,1.1019239669465564,1.0
20.0,0.6,1.03,0.0,29.5,29.5,100.0,0.0,0.6,20,1.202098873032607,1.0
20.0,0.65,1.03,0.0,29.5,29.5,100.0,0.0,0.65,20,1.3022737791186576,1.0
20.0,0.7,1.03,0.0,29.5,29.5,100.0,0.0,0.7,20,1.402448685204708,1.0
20.0,0.75,1.03,0.0,29.5,29.5,100.0,0.0,0.75,20,1.5026235912907586,1.0
20.0,0.8,1.03,0.0,29.5,29.5,100.0,0.0,0.8,20,1.6027984973768095,1.0
20.0,0.85,1.03,0.0,29.5,29.5,100.0,0.0,0.85,20,1.7029734034628599,1.0
20.0,0.9,1.03,0.0,29.5,29.5,100.0,0.0,0.9,20,1.8031483095489105,1.0
20.0,0.95,1.03,0.0,29.5,29.5,100.0,0.0,0.95,20,1.9033232156349609,1.0
20.0,1.0,1.03,0.0,29.5,29.5,100.0,0.0,1.0,20,2.0034981217210115,1.0
30.0,0.0,1.02,0.0,0.0,29.3,0.0,0.0,0.0,30,0.0,0.0
,,,,,,,,,30,0.0,0.0
30.0,0.005,1.02,0.0,6.43,29.3,21.945392491467576,0.0,0.005,30,0.010017490608605059,0.21945392491467575
30.0,0.01,1.02,0.0,10.5,29.3,35.83617747440273,0.0,0.01,30,0.020034981217210118,0.3583617747440273
30.0,0.015,1.02,0.0,13.5,29.3,46.07508532423208,0.0,0.015,30,0.030052471825815174,0.4607508532423208
30.0,0.02,1.02,0.0,15.9,29.3,54.26621160409556,0.0,0.02,30,0.040069962434420237,0.5426621160409556
30.0,0.025,1.02,0.0,17.8,29.3,60.75085324232082,0.0,0.025,30,0.050087453043025296,0.6075085324232082
30.0,0.03,1.02,0.0,19.3,29.3,65.8703071672355,0.0,0.03,30,0.06010494365163035,0.658703071672355
30.0,0.035,1.02,0.0,20.6,29.3,70.30716723549489,0.0,0.035,30,0.07012243426023541,0.7030716723549488
30.0,0.04,1.02,0.0,21.6,29.3,73.72013651877133,0.0,0.04,30,0.08013992486884047,0.7372013651877133
30.0,0.045,1.02,0.0,22.5,29.3,76.79180887372013,0.0,0.045,30,0.09015741547744552,0.7679180887372012
30.0,0.05,1.02,0.0,23.3,29.3,79.5221843003413,0.0,0.05,30,0.10017490608605059,0.7952218430034129
30.0,0.055,1.02,0.0,23.9,29.3,81.56996587030716,0.0,0.055,30,0.11019239669465565,0.8156996587030716
30.0,0.06,1.02,0.0,24.5,29.3,83.61774744027304,0.0,0.06,30,0.1202098873032607,0.8361774744027304
30.0,0.08,1.02,0.0,26.2,29.3,89.419795221843,0.0,0.08,30,0.16027984973768095,0.89419795221843
30.0,0.1,1.02,0.0,27.2,29.3,92.83276450511944,0.0,0.1,30,0.20034981217210118,0.9283276450511945
30.0,0.12,1.02,0.0,27.8,29.3,94.88054607508532,0.0,0.12,30,0.2404197746065214,0.9488054607508531
30.0,0.14,1.02,0.0,28.2,29.3,96.24573378839592,0.0,0.14,30,0.28048973704094166,0.9624573378839593
30.0,0.16,1.02,0.0,28.5,29.3,97.26962457337883,0.0,0.16,30,0.3205596994753619,0.9726962457337883
30.0,0.18,1.02,0.0,28.7,29.3,97.95221843003412,0.0,0.18,30,0.3606296619097821,0.9795221843003412
30.0,0.2,1.02,0.0,28.8,29.3,98.29351535836176,0.0,0.2,30,0.40069962434420237,0.9829351535836176
30.0,0.22,1.02,0.0,28.9,29.3,98.6348122866894,0.0,0.22,30,0.4407695867786226,0.986348122866894
30.0,0.24,1.02,0.0,29.0,29.3,98.97610921501706,0.0,0.24,30,0.4808395492130428,0.9897610921501706
30.0,0.26,1.02,0.0,29.1,29.3,99.31740614334473,0.0,0.26,30,0.520909511647463,0.9931740614334472
30.0,0.28,1.02,0.0,29.1,29.3,99.31740614334473,0.0,0.28,30,0.5609794740818833,0.9931740614334472
30.0,0.3,1.02,0.0,29.2,29.3,99.65870307167236,0.0,0.3,30,0.6010494365163035,0.9965870307167236
30.0,0.32,1.02,0.0,29.2,29.3,99.65870307167236,0.0,0.32,30,0.6411193989507238,0.9965870307167236
30.0,0.34,1.02,0.0,29.2,29.3,99.65870307167236,0.0,0.34,30,0.6811893613851441,0.9965870307167236
30.0,0.36,1.02,0.0,29.2,29.3,99.65870307167236,0.0,0.36,30,0.7212593238195641,0.9965870307167236
30.0,0.38,1.02,0.0,29.3,29.3,100.0,0.0,0.38,30,0.7613292862539844,1.0
30.0,0.4,1.02,0.0,29.3,29.3,100.0,0.0,0.4,30,0.8013992486884047,1.0
30.0,0.45,1.02,0.0,29.3,29.3,100.0,0.0,0.45,30,0.9015741547744552,1.0
30.0,0.5,1.02,0.0,29.3,29.3,100.0,0.0,0.5,30,1.0017490608605057,1.0
30.0,0.55,1.02,0.0,29.3,29.3,100.0,0.0,0.55,30,1.1019239669465564,1.0
30.0,0.6,1.02,0.0,29.3,29.3,100.0,0.0,0.6,30,1.202098873032607,1.0
30.0,0.65,1.02,0.0,29.3,29.3,100.0,0.0,0.65,30,1.3022737791186576,1.0
30.0,0.7,1.02,0.0,29.3,29.3,100.0,0.0,0.7,30,1.402448685204708,1.0
30.0,0.75,1.02,0.0,29.3,29.3,100.0,0.0,0.75,30,1.5026235912907586,1.0
30.0,0.8,1.02,0.0,29.3,29.3,100.0,0.0,0.8,30,1.6027984973768095,1.0
30.0,0.85,1.02,0.0,29.3,29.3,100.0,0.0,0.85,30,1.7029734034628599,1.0
30.0,0.9,1.02,0.0,29.3,29.3,100.0,0.0,0.9,30,1.8031483095489105,1.0
30.0,0.95,1.02,0.0,29.3,29.3,100.0,0.0,0.95,30,1.9033232156349609,1.0
30.0,1.0,1.02,0.0,29.3,29.3,100.0,0.0,1.0,30,2.0034981217210115,1.0
60.0,0.0,0.96,0.0,0.0,28.9,0.0,0.0,0.0,60,0.0,0.0
,,,,,,,,,60,0.0,0.0
60.0,0.005,0.96,0.0,7.12,28.9,24.63667820069205,0.0,0.005,60,0.010017490608605059,0.2463667820069205
60.0,0.01,0.96,0.0,11.5,28.9,39.7923875432526,0.0,0.01,60,0.020034981217210118,0.397923875432526
60.0,0.015,0.96,0.0,14.6,28.9,50.51903114186851,0.0,0.015,60,0.030052471825815174,0.5051903114186851
60.0,0.02,0.96,0.0,17.0,28.9,58.82352941176471,0.0,0.02,60,0.040069962434420237,0.5882352941176471
60.0,0.025,0.96,0.0,18.8,28.9,65.05190311418686,0.0,0.025,60,0.050087453043025296,0.6505190311418686
60.0,0.03,0.96,0.0,20.2,28.9,69.8961937716263,0.0,0.03,60,0.06010494365163035,0.698961937716263
60.0,0.035,0.96,0.0,21.4,28.9,74.0484429065744,0.0,0.035,60,0.07012243426023541,0.740484429065744
60.0,0.04,0.96,0.0,22.4,28.9,77.50865051903114,0.0,0.04,60,0.08013992486884047,0.7750865051903113
60.0,0.045,0.96,0.0,23.2,28.9,80.27681660899654,0.0,0.045,60,0.09015741547744552,0.8027681660899654
60.0,0.05,0.96,0.0,23.9,28.9,82.69896193771626,0.0,0.05,60,0.10017490608605059,0.8269896193771626
60.0,0.055,0.96,0.0,24.4,28.9,84.42906574394463,0.0,0.055,60,0.11019239669465565,0.8442906574394463
60.0,0.06,0.96,0.0,24.9,28.9,86.159169550173,0.0,0.06,60,0.1202098873032607,0.8615916955017301
60.0,0.08,0.96,0.0,26.4,28.9,91.34948096885812,0.0,0.08,60,0.16027984973768095,0.9134948096885812
60.0,0.1,0.96,0.0,27.2,28.9,94.11764705882352,0.0,0.1,60,0.20034981217210118,0.9411764705882352
60.0,0.12,0.96,0.0,27.7,28.9,95.8477508650519,0.0,0.12,60,0.2404197746065214,0.9584775086505191
60.0,0.14,0.96,0.0,28.1,28.9,97.2318339100346,0.0,0.14,60,0.28048973704094166,0.9723183391003459
60.0,0.16,0.96,0.0,28.3,28.9,97.92387543252596,0.0,0.16,60,0.3205596994753619,0.9792387543252596
60.0,0.18,0.96,0.0,28.4,28.9,98.2698961937716,0.0,0.18,60,0.3606296619097821,0.982698961937716
60.0,0.2,0.96,0.0,28.6,28.9,98.96193771626298,0.0,0.2,60,0.40069962434420237,0.9896193771626298
60.0,0.22,0.96,0.0,28.6,28.9,98.96193771626298,0.0,0.22,60,0.4407695867786226,0.9896193771626298
60.0,0.24,0.96,0.0,28.7,28.9,99.30795847750863,0.0,0.24,60,0.4808395492130428,0.9930795847750864
60.0,0.26,0.96,0.0,28.7,28.9,99.30795847750863,0.0,0.26,60,0.520909511647463,0.9930795847750864
60.0,0.28,0.96,0.0,28.8,28.9,99.65397923875432,0.0,0.28,60,0.5609794740818833,0.9965397923875432
60.0,0.3,0.96,0.0,28.8,28.9,99.65397923875432,0.0,0.3,60,0.6010494365163035,0.9965397923875432
60.0,0.32,0.96,0.0,28.8,28.9,99.65397923875432,0.0,0.32,60,0.6411193989507238,0.9965397923875432
60.0,0.34,0.96,0.0,28.8,28.9,99.65397923875432,0.0,0.34,60,0.6811893613851441,0.9965397923875432
60.0,0.36,0.96,0.0,28.9,28.9,100.0,0.0,0.36,60,0.7212593238195641,1.0
60.0,0.38,0.96,0.0,28.9,28.9,100.0,0.0,0.38,60,0.7613292862539844,1.0
60.0,0.4,0.96,0.0,28.9,28.9,100.0,0.0,0.4,60,0.8013992486884047,1.0
60.0,0.45,0.96,0.0,28.9,28.9,100.0,0.0,0.45,60,0.9015741547744552,1.0
60.0,0.5,0.96,0.0,28.9,28.9,100.0,0.0,0.5,60,1.0017490608605057,1.0
60.0,0.55,0.96,0.0,28.9,28.9,100.0,0.0,0.55,60,1.1019239669465564,1.0
60.0,0.6,0.96,0.0,28.9,28.9,100.0,0.0,0.6,60,1.202098873032607,1.0
60.0,0.65,0.96,0.0,28.9,28.9,100.0,0.0,0.65,60,1.3022737791186576,1.0
60.0,0.7,0.96,0.0,28.9,28.9,100.0,0.0,0.7,60,1.402448685204708,1.0
60.0,0.75,0.96,0.0,28.9,28.9,100.0,0.0,0.75,60,1.5026235912907586,1.0
60.0,0.8,0.96,0.0,28.9,28.9,100.0,0.0,0.8,60,1.6027984973768095,1.0
60.0,0.85,0.96,0.0,28.9,28.9,100.0,0.0,0.85,60,1.7029734034628599,1.0
60.0,0.9,0.96,0.0,28.9,28.9,100.0,0.0,0.9,60,1.8031483095489105,1.0
60.0,0.95,0.96,0.0,28.9,28.9,100.0,0.0,0.95,60,1.9033232156349609,1.0
60.0,1.0,0.96,0.0,28.9,28.9,100.0,0.0,1.0,60,2.0034981217210115,1.0
120.0,0.0,0.83,0.0,0.0,28.4,0.0,0.0,0.0,120,0.0,0.0
,,,,,,,,,120,0.0,0.0
120.0,0.005,0.83,0.0,7.99,28.4,28.133802816901408,0.0,0.005,120,0.010017490608605059,0.2813380281690141
120.0,0.01,0.83,0.0,12.7,28.4,44.71830985915493,0.0,0.01,120,0.020034981217210118,0.44718309859154926
120.0,0.015,0.83,0.0,15.9,28.4,55.98591549295775,0.0,0.015,120,0.030052471825815174,0.5598591549295775
120.0,0.02,0.83,0.0,18.2,28.4,64.08450704225352,0.0,0.02,120,0.040069962434420237,0.6408450704225352
120.0,0.025,0.83,0.0,19.9,28.4,70.07042253521126,0.0,0.025,120,0.050087453043025296,0.7007042253521126
120.0,0.03,0.83,0.0,21.2,28.4,74.64788732394366,0.0,0.03,120,0.06010494365163035,0.7464788732394366
120.0,0.035,0.83,0.0,22.3,28.4,78.52112676056339,0.0,0.035,120,0.07012243426023541,0.7852112676056339
120.0,0.04,0.83,0.0,23.1,28.4,81.3380281690141,0.0,0.04,120,0.08013992486884047,0.813380281690141
120.0,0.045,0.83,0.0,23.8,28.4,83.80281690140846,0.0,0.045,120,0.09015741547744552,0.8380281690140846
120.0,0.05,0.83,0.0,24.4,28.4,85.91549295774648,0.0,0.05,120,0.10017490608605059,0.8591549295774648
120.0,0.055,0.83,0.0,24.9,28.4,87.67605633802816,0.0,0.055,120,0.11019239669465565,0.8767605633802816
120.0,0.06,0.83,0.0,25.3,28.4,89.08450704225352,0.0,0.06,120,0.1202098873032607,0.8908450704225352
120.0,0.08,0.83,0.0,26.4,28.4,92.95774647887325,0.0,0.08,120,0.16027984973768095,0.9295774647887325
120.0,0.1,0.83,0.0,27.1,28.4,95.4225352112676,0.0,0.1,120,0.20034981217210118,0.954225352112676
120.0,0.12,0.83,0.0,27.5,28.4,96.83098591549296,0.0,0.12,120,0.2404197746065214,0.9683098591549296
120.0,0.14,0.83,0.0,27.7,28.4,97.53521126760565,0.0,0.14,120,0.28048973704094166,0.9753521126760565
120.0,0.16,0.83,0.0,27.9,28.4,98.23943661971832,0.0,0.16,120,0.3205596994753619,0.9823943661971832
120.0,0.18,0.83,0.0,28.0,28.4,98.59154929577466,0.0,0.18,120,0.3606296619097821,0.9859154929577465
120.0,0.2,0.83,0.0,28.1,28.4,98.943661971831,0.0,0.2,120,0.40069962434420237,0.9894366197183101
120.0,0.22,0.83,0.0,28.2,28.4,99.29577464788731,0.0,0.22,120,0.4407695867786226,0.9929577464788731
120.0,0.24,0.83,0.0,28.2,28.4,99.29577464788731,0.0,0.24,120,0.4808395492130428,0.9929577464788731
120.0,0.26,0.83,0.0,28.3,28.4,99.64788732394368,0.0,0.26,120,0.520909511647463,0.9964788732394367
120.0,0.28,0.83,0.0,28.3,28.4,99.64788732394368,0.0,0.28,120,0.5609794740818833,0.9964788732394367
120.0,0.3,0.83,0.0,28.3,28.4,99.64788732394368,0.0,0.3,120,0.6010494365163035,0.9964788732394367
120.0,0.32,0.83,0.0,28.3,28.4,99.64788732394368,0.0,0.32,120,0.6411193989507238,0.9964788732394367
120.0,0.34,0.83,0.0,28.3,28.4,99.64788732394368,0.0,0.34,120,0.6811893613851441,0.9964788732394367
120.0,0.36,0.83,0.0,28.3,28.4,99.64788732394368,0.0,0.36,120,0.7212593238195641,0.9964788732394367
120.0,0.38,0.83,0.0,28.3,28.4,99.64788732394368,0.0,0.38,120,0.7613292862539844,0.9964788732394367
120.0,0.4,0.83,0.0,28.3,28.4,99.64788732394368,0.0,0.4,120,0.8013992486884047,0.9964788732394367
120.0,0.45,0.83,0.0,28.3,28.4,99.64788732394368,0.0,0.45,120,0.9015741547744552,0.9964788732394367
120.0,0.5,0.83,0.0,28.4,28.4,100.0,0.0,0.5,120,1.0017490608605057,1.0
120.0,0.55,0.83,0.0,28.4,28.4,100.0,0.0,0.55,120,1.1019239669465564,1.0
120.0,0.6,0.83,0.0,28.4,28.4,100.0,0.0,0.6,120,1.202098873032607,1.0
120.0,0.65,0.83,0.0,28.4,28.4,100.0,0.0,0.65,120,1.3022737791186576,1.0
120.0,0.7,0.83,0.0,28.4,28.4,100.0,0.0,0.7,120,1.402448685204708,1.0
120.0,0.75,0.83,0.0,28.4,28.4,100.0,0.0,0.75,120,1.5026235912907586,1.0
120.0,0.8,0.83,0.0,28.4,28.4,100.0,0.0,0.8,120,1.6027984973768095,1.0
120.0,0.85,0.83,0.0,28.4,28.4,100.0,0.0,0.85,120,1.7029734034628599,1.0
120.0,0.9,0.83,0.0,28.4,28.4,100.0,0.0,0.9,120,1.8031483095489105,1.0
120.0,0.95,0.83,0.0,28.4,28.4,100.0,0.0,0.95,120,1.9033232156349609,1.0
120.0,1.0,0.83,0.0,28.4,28.4,100.0,0.0,1.0,120,2.0034981217210115,1.0
